Postcode,Description,Latitude,Longitude
BL1 3XA,BL1 3XA,53.589898,-2.4456074
HX3 0BB,HX3 0BB,53.71148,-1.8639403
WA14 5UA,WA14 5UA,53.39896,-2.3679303
B29 6HX,B29 6HX,52.437829,-1.9399979
AL3 4JY,AL3 4JY,51.743829,-0.36411193
B94 6PF,B94 6PF,52.353376,-1.775556
NE25 9XJ,NE25 9XJ,55.048074,-1.4733759
WA14 5UA,WA14 5UA,53.39896,-2.3679303
B8 3NU,B8 3NU,52.487243,-1.8325599
B44 0QU,B44 0QU,52.541811,-1.8844902
CT1 2TU,CT1 2TU,51.278075,1.0789048
SE6 1EQ,SE6 1EQ,51.435731,-0.00686408
B24 8HU,B24 8HU,52.511812,-1.8389794
B7 4BB,B7 4BB,52.488656,-1.8872211
BH8 9NL,BH8 9NL,50.747016,-1.8401521
NG10 1HP,NG10 1HP,52.899534,-1.2702751
KT15 3BU,KT15 3BU,51.347462,-0.49716164
SW15 2BF,SW15 2BF,,
WF10 3TG,WF10 3TG,53.724263,-1.3123356
N1 2QB,N1 2QB,51.543528,-0.094110294
NG1 5GF,NG1 5GF,52.955525,-1.1568139
SE15 1DU,SE15 1DU,51.479572,-0.055718946
W5 3PH,W5 3PH,51.510396,-0.29851606
NN16 9PN,NN16 9PN,52.409851,-0.71549637
M24 2LX,M24 2LX,53.554351,-2.1865441
PO7 7AN,PO7 7AN,50.875589,-1.0372215
BR6 9BY,BR6 9BY,51.369961,0.11000137
N16 5SA,N16 5SA,51.566415,-0.075420168
W3 7BY,W3 7BY,51.507815,-0.25084276
RG8 7LR,RG8 7LR,51.483867,-1.0852587
NP19 9GX,NP19 9GX,51.595315,-2.9261211
ME10 4LJ,ME10 4LJ,51.331747,0.75279695
M8 4FD,M8 4FD,53.520258,-2.2461805
KY1 4RE,KY1 4RE,56.158458,-3.0695456
M24 2LX,M24 2LX,53.554351,-2.1865441
BA12 9BT,BA12 9BT,51.205313,-2.1800493
BD9 5PT,BD9 5PT,53.815535,-1.7950753
BA12 9BT,BA12 9BT,51.205313,-2.1800493
SE28 8PF,SE28 8PF,51.509024,0.12810819
IP14 1HA,IP14 1HA,52.188951,0.99525696
B9 5ED,B9 5ED,52.474758,-1.8544404
HP3 9SD,HP3 9SD,51.738905,-0.4712343
N12 9HT,N12 9HT,51.618016,-0.17236118
SR2 7DF,SR2 7DF,54.900483,-1.3853726
B60 4BD,B60 4BD,52.298698,-2.0754597
LS22 6LL,LS22 6LL,53.928799,-1.3876546
AB51 0BP,AB51 0BP,57.333325,-2.2558082
CV2 4JY,CV2 4JY,52.412616,-1.4775898
B11 1TY,B11 1TY,52.459286,-1.8622473
EN1 2ND,EN1 2ND,51.634705,-0.071649139
BA12 9BT,BA12 9BT,51.205313,-2.1800493
W6 9PL,W6 9PL,51.488332,-0.22293893
CH43 9RQ,CH43 9RQ,53.391944,-3.0779754
BA12 9BT,BA12 9BT,51.205313,-2.1800493
CF3 5QN,CF3 5QN,51.528084,-3.1199855
NR32 3QF,NR32 3QF,52.485342,1.7039446
BH14 0ES,BH14 0ES,50.724596,-1.9493431
KT19 9ET,KT19 9ET,51.347988,-0.26757603
BN3 7GA,BN3 7GA,50.836228,-0.20524449
B8 3QE,B8 3QE,52.491698,-1.850084
S70 3LB,S70 3LB,53.544602,-1.4552058
SW15 2BF,SW15 2BF,,
HP13 5RY,HP13 5RY,51.637805,-0.76685889
WD17 2LA,WD17 2LA,51.657491,-0.39300012
SL2 1TR,SL2 1TR,51.528583,-0.63620399
OX26 1AF,OX26 1AF,51.891591,-1.1700361
HX3 5PZ,HX3 5PZ,53.736615,-1.8762448
RH15 9AS,RH15 9AS,50.956446,-0.13160079
CM23 4AG,CM23 4AG,51.857823,0.13291089
BD8 7JT,BD8 7JT,53.802914,-1.7599564
TS17 0NG,TS17 0NG,54.506291,-1.3110259
WR9 7RP,WR9 7RP,52.257879,-2.1459174
BA14 8DX,BA14 8DX,51.321353,-2.2068795
BA14 8DX,BA14 8DX,51.321353,-2.2068795
DN22 6TN,DN22 6TN,53.328466,-0.93177546
WV1 4DG,WV1 4DG,52.587056,-2.1322502
N12 9HT,N12 9HT,51.618016,-0.17236118
OL4 1ER,OL4 1ER,53.535841,-2.0984249
M13 0TT,M13 0TT,53.450439,-2.206521
LS24 9AP,LS24 9AP,53.883441,-1.2620035
NP9 8NN,NP9 8NN,,
AL2 3XD,AL2 3XD,51.705853,-0.37105412
B10 9DN,B10 9DN,52.469216,-1.8439335
HA3 8QH,HA3 8QH,51.596554,-0.31938095
DD4 7PY,DD4 7PY,56.473566,-2.9275185
B62 8SY,B62 8SY,52.450127,-2.0387278
WF12 9LR,WF12 9LR,53.682298,-1.6334946
PR1 4XR,PR1 4XR,53.762297,-2.6768494
IG2 7AD,IG2 7AD,51.569583,0.088452472
TN37 6HA,TN37 6HA,50.858868,0.56276961
DD3 7RJ,DD3 7RJ,56.470992,-2.9761525
BB2 6DQ,BB2 6DQ,53.754681,-2.4998867
OL11 3RB,OL11 3RB,53.606198,-2.166461
HD2 2XP,HD2 2XP,53.661219,-1.7947795
RM1 3LD,RM1 3LD,51.577022,0.18322706
BD9 4QL,BD9 4QL,53.811447,-1.7756107
N11 2UT,N11 2UT,51.609634,-0.1345551
CM2 9XQ,CM2 9XQ,51.72348,0.4597752
CM2 9XQ,CM2 9XQ,51.72348,0.4597752
SW15 2BF,SW15 2BF,,
W7 1LL,W7 1LL,51.514347,-0.33705082
EC2A 4JJ,EC2A 4JJ,51.52252,-0.084651957
SN8 3RZ,SN8 3RZ,51.306849,-1.6609493
SW18 3NS,SW18 3NS,51.448367,-0.17596291
NW10 2NX,NW10 2NX,51.548071,-0.23683796
NR3 3GE,NR3 3GE,52.650386,1.2889215
DN4 8QG,DN4 8QG,53.497622,-1.1517381
LS10 4LW,LS10 4LW,53.743752,-1.5545408
WA14 5UZ,WA14 5UZ,53.405253,-2.3557256
BT40 3TR,BT40 3TR,,
CB4 1PD,CB4 1PD,52.220467,0.14876765
SG4 0TW,SG4 0TW,51.963819,-0.26527155
BS16 1GW,BS16 1GW,51.523465,-2.5284696
BA14 8BU,BA14 8BU,51.319892,-2.2097141
B31 5PT,B31 5PT,52.414865,-1.9863121
HD8 8EL,HD8 8EL,53.589336,-1.6994552
L37 4BW,L37 4BW,53.5514,-3.0566517
W8 5JL,W8 5JL,51.495119,-0.19046273
NE3 2FL,NE3 2FL,55.009776,-1.6739112
DN10 6LS,DN10 6LS,53.429096,-1.0218315
NR34 8HE,NR34 8HE,52.453349,1.552188
LS17 6PA,LS17 6PA,53.83942,-1.5353664
TA24 5NQ,TA24 5NQ,51.205494,-3.4800908
SE6 1PR,SE6 1PR,51.433871,-0.001175717
EN2 7NT,EN2 7NT,51.64964,-0.12377743
WF3 4BY,WF3 4BY,53.72507,-1.4533316
WF3 4BY,WF3 4BY,53.72507,-1.4533316
WF3 4BY,WF3 4BY,53.72507,-1.4533316
ML4 3EH,ML4 3EH,55.82229,-4.0257125
EX4 6LY,EX4 6LY,50.7322,-3.5162319
DT1 1UW,DT1 1UW,50.71512,-2.4388692
MK5 6AT,MK5 6AT,52.024066,-0.78389905
G12 8HN,G12 8HN,55.87551,-4.2829536
B63 4NE,B63 4NE,52.43964,-2.068434
SS11 8YU,SS11 8YU,51.600697,0.54909395
MK41 0PW,MK41 0PW,52.152641,-0.42740011
YO10 4HW,YO10 4HW,53.937756,-1.0727967
TS14 6QD,TS14 6QD,54.534899,-1.0522224
CF24 4RB,CF24 4RB,51.499832,-3.1768476
PA3 4DA,PA3 4DA,55.853235,-4.4176828
CM8 3PS,CM8 3PS,51.840894,0.64484612
KT22 8DY,KT22 8DY,51.294842,-0.32759559
TA8 1AR,TA8 1AR,51.237133,-2.9983087
BD9 6HN,BD9 6HN,53.815981,-1.8037608
PE6 8FD,PE6 8FD,52.688952,-0.30942351
CV2 1EH,CV2 1EH,52.434076,-1.465569
SW15 2BF,SW15 2BF,,
B16 8LB,B16 8LB,52.47263,-1.9252144
G12 8QA,G12 8QA,55.874012,-4.2876136
UB10 0DG,UB10 0DG,51.533459,-0.44816601
NW1 4LB,NW1 4LB,51.525183,-0.14511566
NW1 9DR,NW1 9DR,51.540099,-0.14041381
S81 8LL,S81 8LL,53.323683,-1.170144
EH42 1GE,EH42 1GE,55.991098,-2.5191818
NR5 9HP,NR5 9HP,52.62957,1.218127
S10 1ER,S10 1ER,53.385425,-1.4967204
SO14 0BU,SO14 0BU,50.909284,-1.3965761
DN4 5QF,DN4 5QF,,
NN16 0HA,NN16 0HA,52.396989,-0.72336548
LU3 3SA,LU3 3SA,51.918374,-0.45703216
LS8 1BP,LS8 1BP,53.842243,-1.5063223
RM16 6QY,RM16 6QY,51.492866,0.31133875
WF14 0BP,WF14 0BP,53.684322,-1.6951915
NG1 1PB,NG1 1PB,52.952796,-1.1446467
SW15 2BF,SW15 2BF,,
CV2 1FT,CV2 1FT,52.437075,-1.4649002
NG10 1HP,NG10 1HP,52.899534,-1.2702751
M24 2LX,M24 2LX,53.554351,-2.1865441
G66 5AN,G66 5AN,55.918616,-4.1552129
B5 7ND,B5 7ND,52.464538,-1.9000734
DA8 1QD,DA8 1QD,51.483857,0.16079842
WD18 0SH,WD18 0SH,51.650276,-0.4072622
NG4 4ER,NG4 4ER,52.980713,-1.0896125
TS21 4BZ,TS21 4BZ,54.680746,-1.4382018
S5 7NW,S5 7NW,53.418493,-1.4714434
BD15 0AH,BD15 0AH,53.822998,-1.8592506
CA3 0JG,CA3 0JG,54.930935,-2.9566752
OL12 6DQ,OL12 6DQ,53.635425,-2.1683003
OL12 6DQ,OL12 6DQ,53.635425,-2.1683003
WV5 9ED,WV5 9ED,52.536875,-2.1855429
WA8 5SQ,WA8 5SQ,53.386176,-2.7195657
GL50 3AT,GL50 3AT,51.896608,-2.0839666
SA15 3JS,SA15 3JS,51.68835,-4.1585067
GL7 4AD,GL7 4AD,51.708783,-1.7809563
WV16 5JG,WV16 5JG,52.532138,-2.4231721
SO16 3EQ,SO16 3EQ,50.944971,-1.3886985
BT32 3ES,BT32 3ES,,
BH21 1JS,BH21 1JS,50.799974,-1.9901998
E11 2RJ,E11 2RJ,51.576205,0.027245389
RH19 3AW,RH19 3AW,51.123772,-0.007875035
NE22 5UB,NE22 5UB,55.131435,-1.5975456
CM23 3DH,CM23 3DH,51.863909,0.16449915
N12 9QD,N12 9QD,51.614079,-0.17592809
S40 1NP,S40 1NP,53.237065,-1.4382906
TR4 8UN,TR4 8UN,50.286426,-5.1545779
CF14 5LU,CF14 5LU,51.529148,-3.1873056
WD6 1QQ,WD6 1QQ,51.658445,-0.26176227
EH26 8JF,EH26 8JF,55.829403,-3.2133859
MK7 7LZ,MK7 7LZ,52.024114,-0.69028388
B72 1TX,B72 1TX,52.565736,-1.8216986
B72 1TX,B72 1TX,52.565736,-1.8216986
B72 1TX,B72 1TX,52.565736,-1.8216986
LL65 3UD,LL65 3UD,53.294737,-4.5039819
LL65 2UD,LL65 2UD,53.283733,-4.6185625
BT53 6QD,BT53 6QD,,
LA3 2TA,LA3 2TA,54.034539,-2.8995102
DE21 4BT,DE21 4BT,52.93939,-1.4519868
SS14 3JJ,SS14 3JJ,51.58611,0.49213345
M7 3TX,M7 3TX,53.512521,-2.2778329
WF17 0AP,WF17 0AP,53.726626,-1.6360043
HD5 9ER,HD5 9ER,53.648015,-1.7651323
ME4 4XP,ME4 4XP,51.390575,0.52783516
S5 6FT,S5 6FT,53.419498,-1.4432332
B69 2GD,B69 2GD,52.505984,-2.0299228
SN2 2BJ,SN2 2BJ,51.563475,-1.8011153
ME4 5PJ,ME4 5PJ,51.377275,0.52859672
DA17 6EP,DA17 6EP,51.487651,0.1540348
WS3 1BF,WS3 1BF,52.603348,-1.9883217
SW16 3PH,SW16 3PH,51.414087,-0.12413311
SE12 9TZ,SE12 9TZ,51.432583,0.027743295
B29 5XY,B29 5XY,52.442777,-1.9748873
NW9 5EH,NW9 5EH,51.593506,-0.25524803
OL4 2EW,OL4 2EW,53.547451,-2.0780929
BS34 7BT,BS34 7BT,51.510168,-2.5723078
BH8 8TF,BH8 8TF,50.73406,-1.8488682
CR0 6HB,CR0 6HB,51.383456,-0.079052903
E16 1JE,E16 1JE,51.514323,0.012865524
BL3 3AL,BL3 3AL,53.560312,-2.4398312
RM5 2HB,RM5 2HB,51.609301,0.15916804
B23 7PH,B23 7PH,52.510717,-1.861527
CB8 8EQ,CB8 8EQ,52.244798,0.40558311
SM5 2EB,SM5 2EB,51.373115,-0.17007597
N18 1ES,N18 1ES,51.613972,-0.079042263
L35 1SF,L35 1SF,53.397285,-2.8200795
B67 6DJ,B67 6DJ,52.489874,-1.9683218
PR9 0PR,PR9 0PR,53.650337,-2.9982286
SE6 1EQ,SE6 1EQ,51.435731,-0.00686408
TR11 2DA,TR11 2DA,50.153819,-5.0764445
SE1 2AQ,SE1 2AQ,51.504176,-0.079744018
HP20 2HU,HP20 2HU,51.816835,-0.81388709
HG1 1BX,HG1 1BX,53.995241,-1.5395679
BS9 3RJ,BS9 3RJ,51.488942,-2.6245259
NG5 7GS,NG5 7GS,53.006391,-1.1175522
RM7 9QD,RM7 9QD,51.574348,0.173213
LU7 0DN,LU7 0DN,51.938417,-0.73373053
N11 1GN,N11 1GN,51.625348,-0.15186894
CH3 9PH,CH3 9PH,53.106999,-2.7308639
SS2 5AB,SS2 5AB,51.541565,0.71810965
S40 1PF,S40 1PF,53.234839,-1.4276225
M16 7LR,M16 7LR,53.455618,-2.248321
WS11 1AP,WS11 1AP,52.687532,-2.031542
FK2 7AU,FK2 7AU,56.004898,-3.7773408
FK1 1HZ,FK1 1HZ,56.001142,-3.7854273
B28 8AB,B28 8AB,52.436801,-1.8465485
CH3 5NX,CH3 5NX,53.192347,-2.8556314
N1 7GU,N1 7GU,,
M26 1NW,M26 1NW,53.558517,-2.323679
G3 7QF,G3 7QF,55.867026,-4.2732173
SW15 2BF,SW15 2BF,,
NE3 4AL,NE3 4AL,54.999037,-1.6210528
TR7 1RF,TR7 1RF,50.413171,-5.0762194
BT28 2QJ,BT28 2QJ,,
NG5 5DL,NG5 5DL,53.012517,-1.1745588
DA2 6QD,DA2 6QD,51.45569,0.24885813
CV34 7AA,CV34 7AA,,
CM18 6QQ,CM18 6QQ,51.757921,0.10526108
UB3 1SE,UB3 1SE,51.505542,-0.42085827
BR1 5JN,BR1 5JN,51.433652,0.011101418
SS8 9DE,SS8 9DE,51.521429,0.59093954
KY8 3RS,KY8 3RS,56.187822,-3.0018837
NN13 5PA,NN13 5PA,52.052882,-1.2176569
BL9 6WF,BL9 6WF,53.608507,-2.2897229
SE10 9RL,SE10 9RL,51.481021,-0.013948925
PR5 5UL,PR5 5UL,53.740151,-2.6828763
CO16 0EA,CO16 0EA,51.858111,1.1614671
BN3 2JN,BN3 2JN,50.826319,-0.16433304
SK7 1QH,SK7 1QH,53.34342,-2.1538839
N16 5UP,N16 5UP,51.565541,-0.086870162
N11 1GN,N11 1GN,51.625348,-0.15186894
DD11 1PG,DD11 1PG,56.557196,-2.5879509
NG8 3FH,NG8 3FH,52.96765,-1.2088408
CF5 4SF,CF5 4SF,51.476919,-3.2742183
NG31 8DS,NG31 8DS,52.925876,-0.63741027
SE12 8QH,SE12 8QH,51.457458,0.006260234
PR5 0JN,PR5 0JN,53.741958,-2.6165876
CV3 2DX,CV3 2DX,52.40985,-1.4447365
CO1 2JS,CO1 2JS,51.886065,0.90850163
CM18 7SS,CM18 7SS,51.747363,0.10180027
RG20 0LS,RG20 0LS,51.363924,-1.3539098
PL3 4DH,PL3 4DH,50.38132,-4.1654075
CF31 4NH,CF31 4NH,51.524367,-3.593621
CR6 9SQ,CR6 9SQ,51.308929,-0.045694194
CB2 0QT,CB2 0QT,52.175273,0.14784642
N1 5DL,N1 5DL,51.535887,-0.084898341
WA14 1ES,WA14 1ES,53.389492,-2.3477453
PE29 3DH,PE29 3DH,52.332614,-0.18745919
L40 8JY,L40 8JY,53.598493,-2.8639554
DH1 1TW,DH1 1TW,54.787697,-1.5384518
HA7 1DA,HA7 1DA,51.600972,-0.29461293
E16 4DF,E16 4DF,51.517753,0.016288692
CM16 5BJ,CM16 5BJ,51.704488,0.10974102
BT10 0AT,BT10 0AT,,
SW19 8QE,SW19 8QE,51.421609,-0.19482031
NE3 5TT,NE3 5TT,55.026025,-1.6276185
E6 2RN,E6 2RN,51.532798,0.060252403
MK14 6AH,MK14 6AH,52.065514,-0.77343719
SE9 4HW,SE9 4HW,51.428637,0.048859428
B44 0QA,B44 0QA,52.544242,-1.8708442
CR8 3DF,CR8 3DF,51.332366,-0.13849529
W9 1LQ,W9 1LQ,51.529211,-0.18942847
M24 2LX,M24 2LX,53.554351,-2.1865441
W2 1QB,W2 1QB,51.517552,-0.17053379
MK41 0WN,MK41 0WN,52.15003,-0.40774536
M8 9DN,M8 9DN,53.508507,-2.2478614
NW3 4QG,NW3 4QG,51.550621,-0.1656159
BR5 2JF,BR5 2JF,51.393868,0.094239504
SL1 9JZ,SL1 9JZ,51.506424,-0.62281675
EC1V 2NX,EC1V 2NX,51.527269,-0.089123626
TS14 6QD,TS14 6QD,54.534899,-1.0522224
WD18 0BX,WD18 0BX,51.653905,-0.39577243
KW14 7RR,KW14 7RR,58.560151,-3.7444814
TN23 6LN,TN23 6LN,51.131589,0.86668119
HD3 3LX,HD3 3LX,53.661044,-1.820203
SE18 7HL,SE18 7HL,51.484382,0.074489049
NG5 1RE,NG5 1RE,52.991371,-1.1600491
OL11 5QX,OL11 5QX,53.616188,-2.2045637
SW1V 3AB,SW1V 3AB,51.486562,-0.14296726
GU51 4PS,GU51 4PS,51.287194,-0.83578296
ME7 3RP,ME7 3RP,51.355719,0.57192312
LE3 9SH,LE3 9SH,52.660616,-1.18098
RM8 2QJ,RM8 2QJ,51.558437,0.12229198
TW13 4QB,TW13 4QB,51.433397,-0.42484322
BL1 4BE,BL1 4BE,53.58278,-2.4454116
HA8 6LE,HA8 6LE,51.610155,-0.27995634
M1 3BE,M1 3BE,53.480507,-2.2347393
OL8 4NH,OL8 4NH,53.526274,-2.1305778
ME15 6GZ,ME15 6GZ,51.265704,0.51505466
WN6 7BP,WN6 7BP,53.553271,-2.6430022
M19 1RA,M19 1RA,53.418399,-2.21434
SN7 7EN,SN7 7EN,51.654601,-1.5918546
WA2 0TH,WA2 0TH,53.414991,-2.5549449
HA9 9ND,HA9 9ND,51.566015,-0.27769803
SS1 1BD,SS1 1BD,51.535921,0.71250952
NP20 4DZ,NP20 4DZ,51.584359,-2.9968234
PO16 7AG,PO16 7AG,50.852433,-1.174503
EC1V 2NX,EC1V 2NX,51.527269,-0.089123626
PO15 6QB,PO15 6QB,50.859789,-1.2070096
CB6 3EJ,CB6 3EJ,52.394082,0.24357402
LE1 5PZ,LE1 5PZ,52.634105,-1.1379148
CT4 7AQ,CT4 7AQ,51.244421,1.0801091
BL3 3AA,BL3 3AA,53.564753,-2.439515
CH1 5PF,CH1 5PF,53.202475,-2.9244753
HU10 7BY,HU10 7BY,53.746696,-0.43147498
M21 9WU,M21 9WU,53.448056,-2.2819438
EC1V 4PW,EC1V 4PW,51.523344,-0.10267979
LE4 3JA,LE4 3JA,52.683449,-1.1375798
M2 4WQ,M2 4WQ,53.480777,-2.2437215
CR0 3AA,CR0 3AA,51.389228,-0.1295194
KT22 7TW,KT22 7TW,51.29977,-0.33709917
CM1 7FH,CM1 7FH,51.776471,0.46773067
LN1 3QB,LN1 3QB,53.250457,-0.54514771
S10 4FA,S10 4FA,53.364929,-1.5479503
CH4 8RD,CH4 8RD,53.178697,-2.9200586
LS28 9LZ,LS28 9LZ,53.788031,-1.6386001
GU9 7RB,GU9 7RB,51.214024,-0.79665259
GU9 7RD,GU9 7RD,51.213477,-0.79854241
GU9 8LQ,GU9 8LQ,51.208224,-0.79585889
CH5 2NU,CH5 2NU,53.229405,-3.0025047
SR4 7XB,SR4 7XB,54.904575,-1.4077211
DE23 6EQ,DE23 6EQ,52.907385,-1.5109735
SK4 5AS,SK4 5AS,53.43256,-2.1792365
SK8 3SN,SK8 3SN,53.379106,-2.2308284
HP2 6NH,HP2 6NH,51.77458,-0.45646213
SW15 2BF,SW15 2BF,,
FY8 5TG,FY8 5TG,53.739105,-2.9419609
CO3 3LX,CO3 3LX,51.888344,0.8919343
SW15 2BF,SW15 2BF,,
SW1V 3QW,SW1V 3QW,51.4875,-0.13411393
EX5 2JD,EX5 2JD,50.718842,-3.3932486
BD3 0HX,BD3 0HX,53.802367,-1.7431667
NG10 1FJ,NG10 1FJ,52.891243,-1.2697008
W1T 6QW,W1T 6QW,51.523177,-0.14225646
HD1 6ER,HD1 6ER,53.661212,-1.7809483
WF12 9HG,WF12 9HG,53.671937,-1.6374291
TQ12 2QA,TQ12 2QA,50.534078,-3.6052454
TS17 6SG,TS17 6SG,54.555414,-1.3094253
BL3 5HP,BL3 5HP,53.572728,-2.4463479
HD1 4TW,HD1 4TW,53.640077,-1.810491
IV44 8RQ,IV44 8RQ,57.086024,-5.8799656
RH12 5RS,RH12 5RS,51.082329,-0.30788642
PR2 1JT,PR2 1JT,53.771391,-2.7409025
HX1 4JQ,HX1 4JQ,53.722589,-1.8903796
PH1 1RA,PH1 1RA,56.388844,-3.4843316
BR5 3NQ,BR5 3NQ,51.39547,0.11721273
LS11 8HH,LS11 8HH,53.764146,-1.5668553
M14 7HR,M14 7HR,53.448558,-2.2458857
SO51 0NT,SO51 0NT,51.033404,-1.5031514
WV10 6DL,WV10 6DL,52.610474,-2.1330593
LN6 9TL,LN6 9TL,53.177064,-0.59594746
RG1 3LL,RG1 3LL,51.455497,-0.94898075
SM5 1RG,SM5 1RG,51.380144,-0.17506947
EH3 7PE,EH3 7PE,55.950757,-3.2121351
CF72 9FR,CF72 9FR,51.524409,-3.3977952
ST17 0QH,ST17 0QH,52.783447,-2.0784927
CM22 7TS,CM22 7TS,51.858047,0.20655146
NG16 1LE,NG16 1LE,53.000347,-1.2436628
W1B 2QD,W1B 2QD,51.51367,-0.14159117
NW10 6RF,NW10 6RF,51.52846,-0.23635582
WA15 8DB,WA15 8DB,53.390795,-2.3448839
B70 9QL,B70 9QL,52.522826,-2.0007228
CM18 7BL,CM18 7BL,51.753322,0.10745236
TN33 0RB,TN33 0RB,50.924061,0.51384131
LE4 0SF,LE4 0SF,52.662973,-1.1517781
E17 4DJ,E17 4DJ,51.597075,-0.00145393
EH15 2AY,EH15 2AY,55.953028,-3.1113901
DA1 5LW,DA1 5LW,51.453037,0.22575522
BB5 5DQ,BB5 5DQ,53.764342,-2.3717714
G76 7JU,G76 7JU,55.785824,-4.2824402
NP44 3FL,NP44 3FL,,
RM8 2NB,RM8 2NB,51.547446,0.11492932
N22 6NG,N22 6NG,51.597102,-0.10331814
SW7 4AG,SW7 4AG,,
CR4 4BE,CR4 4BE,51.400163,-0.16938481
LU3 3TS,LU3 3TS,51.920509,-0.45597013
HX1 4RH,HX1 4RH,53.726952,-1.8843816
M14 7BZ,M14 7BZ,53.447199,-2.2375366
PR9 0EZ,PR9 0EZ,53.653165,-3.0008222
LE5 0TU,LE5 0TU,,
IG11 0LX,IG11 0LX,51.526504,0.10878307
SE28 8LG,SE28 8LG,51.506282,0.11659627
BT47 3EA,BT47 3EA,,
SS1 1EA,SS1 1EA,51.53419,0.71381984
CV7 8AR,CV7 8AR,52.465226,-1.5868029
GU2 8LH,GU2 8LH,51.248038,-0.60962903
NW7 1SL,NW7 1SL,51.611991,-0.21146988
RM16 4TL,RM16 4TL,51.491515,0.37266952
HU6 7FD,HU6 7FD,53.771575,-0.35877442
SN2 2QU,SN2 2QU,51.58524,-1.8217464
CM20 1SU,CM20 1SU,51.774243,0.078464615
ME13 8NX,ME13 8NX,51.314201,0.89187597
CR0 7RR,CR0 7RR,51.388723,-0.050546297
GL1 4SP,GL1 4SP,51.855989,-2.2349958
E8 4AH,E8 4AH,51.545212,-0.07553618
BR6 0HQ,BR6 0HQ,51.380308,0.10219973
SE5 0NQ,SE5 0NQ,51.481278,-0.098348506
NN18 8PA,NN18 8PA,52.471819,-0.70444741
CRO 0RA,CRO 0RA,,
CO2 8QL,CO2 8QL,51.868916,0.90768509
CR0 0HB,CR0 0HB,51.346473,-0.011400017
ME7 1NQ,ME7 1NQ,51.392957,0.54534661
SE28 8NZ,SE28 8NZ,51.512116,0.13067355
CV9 3NA,CV9 3NA,52.573469,-1.5210101
HU16 4PN,HU16 4PN,53.776064,-0.39690273
BS34 5AG,BS34 5AG,51.529013,-2.5797952
B98 7ST,B98 7ST,52.283625,-1.9303693
LE4 6RY,LE4 6RY,52.654087,-1.1095969
PL3 5LU,PL3 5LU,50.389381,-4.1322067
BH4 8BE,BH4 8BE,50.717,-1.8982589
E17 5DX,E17 5DX,51.599792,-0.029174342
DN10 4RG,DN10 4RG,53.407923,-0.88876308
SE15 4PT,SE15 4PT,51.468476,-0.07377071
CM3 5TB,CM3 5TB,51.644182,0.61804126
G69 7PH,G69 7PH,55.857822,-4.0722699
NG10 1HP,NG10 1HP,52.899534,-1.2702751
NW1 9YW,NW1 9YW,51.54227,-0.12764905
HP21 8JY,HP21 8JY,51.811555,-0.81640466
OL7 9LA,OL7 9LA,53.490437,-2.1219218
NW9 5BD,NW9 5BD,51.597898,-0.24767269
NE11 9SY,NE11 9SY,54.962097,-1.6712829
B8 3AL,B8 3AL,52.486524,-1.8457279
SL1 5BE,SL1 5BE,51.514846,-0.63174309
M1 3BE,M1 3BE,53.480507,-2.2347393
HX1 2NZ,HX1 2NZ,53.713429,-1.8626613
B34 6AE,B34 6AE,52.493847,-1.811944
SS16 5TL,SS16 5TL,51.563521,0.44892309
W12 8DS,W12 8DS,51.504043,-0.22545451
HR2 7HA,HR2 7HA,52.044224,-2.7299301
B10 9PU,B10 9PU,52.472126,-1.8491347
BA12 9BT,BA12 9BT,51.205313,-2.1800493
BD8 7HP,BD8 7HP,53.803899,-1.7623954
RG42 3SR,RG42 3SR,51.427406,-0.73580757
CB9 9NG,CB9 9NG,52.084144,0.42905913
DE23 6DT,DE23 6DT,52.91001,-1.5089663
SW15 2BF,SW15 2BF,,
BS23 1ES,BS23 1ES,51.340669,-2.9768541
SK8 4PG,SK8 4PG,53.388465,-2.2298717
EH26 9AL,EH26 9AL,55.833244,-3.237343
CO4 3XU,CO4 3XU,51.887395,0.94073712
CV1 3DX,CV1 3DX,52.404826,-1.5188101
OL6 8HW,OL6 8HW,53.499476,-2.0711302
SW10 9AX,SW10 9AX,51.484441,-0.18732794
B68 9TH,B68 9TH,52.491478,-1.9980269
LE5 1QW,LE5 1QW,52.658328,-1.0637972
DE24 8DS,DE24 8DS,52.896189,-1.4641114
BL3 6TQ,BL3 6TQ,53.566168,-2.4409489
NN8 2PW,NN8 2PW,52.286983,-0.70144472
RH10 3PY,RH10 3PY,51.134175,-0.12130568
B44 0HQ,B44 0HQ,52.533902,-1.8775968
SL2 5JE,SL2 5JE,51.516823,-0.58389229
HA2 9SN,HA2 9SN,51.57323,-0.37308636
IP27 9AQ,IP27 9AQ,52.410559,0.52756951
TS8 9TD,TS8 9TD,54.518977,-1.2571757
TS1 3QW,TS1 3QW,54.570257,-1.2383941
RM7 0RS,RM7 0RS,51.564406,0.18220418
BN17 6SG,BN17 6SG,50.81753,-0.51836586
N1 7GU,N1 7GU,,
MK1 1SW,MK1 1SW,52.009141,-0.71943844
BN17 5DS,BN17 5DS,50.810226,-0.55560034
E12 5RL,E12 5RL,51.550782,0.063935303
BH14 8JU,BH14 8JU,50.70802,-1.9435544
S63 7LR,S63 7LR,53.501023,-1.3421236
W7 1AE,W7 1AE,51.521465,-0.33925643
RM14 2TR,RM14 2TR,51.557725,0.2502098
